214 1 2022-08-23 10:27:33 Cash 7.50
215 9 2022-08-18 12:09:01 Card 8.31
216 8 2022-05-29 15:00:52 Cash 6.42
217 4 2022-07-05 19:56:35 Cash 6.70
218 4 2022-07-11 14:37:07 Card 20.38
219 5 2022-07-13 18:58:06 Card 14.99
220 5 2022-05-03 12:39:36 Cash 12.32
221 5 2022-11-03 18:12:17 Card 8.30
222 8 2022-07-05 22:18:32 Card 6.70
223 2 2022-04-28 14:53:00 Cash 5.90
224 5 2022-10-14 19:41:05 Card 9.12
225 2 2022-07-17 19:21:45 Card 16.61
226 4 2022-10-23 15:32:11 Cash 26.28
227 7 2022-04-15 18:30:18 Card 36.44
228 2 2022-04-08 20:03:14 Card 20.65
229 6 2022-05-08 19:46:21 Cash 5.35
230 5 2022-03-21 16:59:46 Card 29.73
231 3 2022-12-20 18:46:41 Cash 17.94
232 4 2022-07-12 13:45:12 Card 5.36
233 7 2022-06-13 15:15:27 Card 5.63
234 4 2022-05-10 11:59:58 Cash 25.45
235 10 2022-04-08 22:51:58 Card 12.87
236 3 2022-08-01 21:54:07 Cash 8.04
237 10 2022-04-09 19:08:05 Card 6.42
238 6 2022-11-06 19:58:25 Card 10.98
239 1 2022-02-17 12:27:13 Card 4.56
240 9 2022-03-18 22:28:38 Cash 5.36
241 2 2022-12-24 16:15:55 Cash 6.70
242 9 2022-12-21 19:50:14 Card 11.80
243 6 2022-05-18 12:51:37 Cash 6.70
244 6 2022-08-10 17:58:05 Card 7.24
245 5 2022-10-12 18:13:08 Cash 6.92
246 10 2022-06-29 15:59:46 Cash 6.97
247 6 2022-05-09 18:03:54 Card 5.35
248 8 2022-03-13 16:28:53 Cash 16.61
249 3 2022-06-27 13:30:00 Card 12.07
250 3 2022-06-30 10:58:14 Card 16.88
251 3 2022-07-22 18:31:11 Card 18.47
252 8 2022-06-19 13:39:59 Card 11.52
253 7 2022-03-28 17:05:46 Card 21.44
254 10 2022-04-15 22:54:11 Card 28.08
255 2 2022-05-27 14:40:18 Cash 19.29
256 1 2022-01-09 18:29:05 Cash 13.67
257 10 2022-08-11 21:30:08 Cash 24.38
258 2 2022-05-22 19:26:05 Card 6.97
259 5 2022-12-15 21:11:50 Card 20.36
260 6 2022-07-31 19:27:32 Card 7.23
261 1 2022-05-16 10:30:52 Card 13.93
262 10 2022-09-23 20:23:23 Cash 7.50
263 7 2022-02-15 15:17:58 Card 7.51
264 6 2022-05-26 21:27:51 Card 16.88
265 5 2022-03-22 20:22:28 Card 7.24
266 1 2022-01-09 19:04:01 Cash 5.90
267 6 2022-11-07 12:17:41 Cash 20.89
268 4 2022-08-22 17:31:46 Card 15.54
269 2 2022-09-25 22:35:50 Card 6.17
270 4 2022-04-17 11:40:31 Cash 16.62
271 9 2022-03-27 18:41:14 Cash 12.60
272 2 2022-11-09 10:50:50 Card 9.92
273 6 2022-10-29 15:29:27 Card 9.65
274 6 2022-05-04 19:10:35 Card 4.56
275 4 2022-10-24 21:47:11 Cash 29.21
276 3 2022-11-03 19:55:59 Card 4.56
277 5 2022-06-07 21:29:39 Cash 20.62
278 10 2022-05-24 13:58:07 Cash 6.97
279 8 2022-06-01 13:33:22 Card 14.73
280 2 2022-09-16 21:40:51 Card 28.42
281 7 2022-09-01 22:38:51 Card 22.79
282 9 2022-08-12 15:50:45 Cash 19.03
283 3 2022-03-19 15:03:42 Card 8.31
284 8 2022-03-11 21:31:10 Card 6.97
285 5 2022-08-01 16:15:08 Card 5.35
286 7 2022-11-16 21:28:31 Cash 8.03
287 3 2022-06-29 10:39:15 Cash 4.56
288 5 2022-11-08 13:35:05 Card 24.11
289 4 2022-04-14 20:24:31 Cash 10.72
290 2 2022-03-23 22:23:53 Card 20.09
291 8 2022-08-31 16:06:12 Cash 11.78
292 5 2022-08-05 21:02:43 Card 5.63
293 6 2022-09-29 15:13:28 Cash 31.10
294 10 2022-11-16 10:07:01 Cash 21.91
295 9 2022-06-18 15:35:43 Card 8.31
296 2 2022-08-12 15:27:22 Card 24.94
297 1 2022-10-12 20:26:29 Cash 7.76
298 8 2022-03-17 15:19:29 Cash 6.16
299 3 2022-11-27 10:17:56 Card 6.42
300 3 2022-05-30 17:03:03 Cash 7.51
301 8 2022-04-01 11:40:10 Card 5.63
302 2 2022-12-30 17:44:51 Card 6.42
303 5 2022-08-29 20:52:42 Card 5.36
304 10 2022-07-03 16:22:08 Card 13.66
305 1 2022-04-03 17:47:13 Card 26.75
306 3 2022-10-31 17:09:36 Cash 14.47
307 2 2022-03-01 16:48:54 Cash 7.51
308 4 2022-08-21 11:05:09 Card 6.70
309 4 2022-08-01 12:25:06 Card 24.65
310 4 2022-04-12 15:22:14 Cash 7.24
311 5 2022-03-16 11:58:25 Card 12.59
312 6 2022-05-01 11:49:35 Card 29.49
313 10 2022-06-16 10:48:50 Card 25.17
314 2 2022-04-20 18:44:12 Card 5.35
315 3 2022-11-14 13:14:28 Card 29.10
316 2 2022-07-21 12:20:49 Cash 4.56
317 4 2022-01-17 10:57:27 Cash 6.17
318 8 2022-01-19 10:22:16 Card 27.60
319 2 2022-02-02 18:49:30 Card 12.33
320 7 2022-01-07 17:53:05 Cash 6.42
321 3 2022-07-20 19:23:04 Cash 29.21
322 1 2022-11-19 14:21:31 Cash 6.97
323 6 2022-08-22 13:57:08 Card 5.35
324 5 2022-05-30 15:54:38 Card 8.04
325 7 2022-03-26 22:51:41 Cash 13.14
326 3 2022-03-23 10:56:18 Cash 23.05
327 5 2022-09-08 14:38:08 Cash 6.97
328 4 2022-02-24 19:43:23 Card 6.17
329 4 2022-08-01 19:45:51 Card 12.59
330 5 2022-04-30 21:03:03 Card 27.61
331 5 2022-07-20 21:27:44 Card 20.38
332 2 2022-07-28 13:22:12 Cash 9.12
333 2 2022-09-28 20:05:29 Cash 27.34
334 7 2022-07-04 16:22:04 Card 5.63
335 1 2022-01-21 21:42:14 Card 12.32
336 4 2022-06-08 16:44:30 Card 6.42
337 8 2022-06-02 17:01:30 Card 6.42
338 5 2022-08-09 19:07:14 Card 27.88
339 1 2022-09-25 21:05:03 Cash 13.88
340 5 2022-07-05 14:58:50 Card 10.98
341 1 2022-09-06 10:06:32 Card 7.23
342 10 2022-10-09 18:26:31 Card 22.25
343 7 2022-01-31 15:16:14 Card 18.77
344 7 2022-01-22 18:34:38 Cash 5.36
345 3 2022-01-08 18:00:50 Card 6.16
346 10 2022-11-07 21:14:55 Cash 7.51
347 10 2022-10-11 16:54:38 Card 11.26
348 10 2022-08-18 15:32:17 Card 17.70
349 9 2022-05-29 12:49:05 Card 6.70
350 3 2022-03-01 15:16:13 Cash 6.42
351 2 2022-12-05 11:51:00 Card 6.97
352 3 2022-02-27 19:48:21 Card 7.51
353 1 2022-12-16 21:46:34 Card 8.04
354 7 2022-01-20 10:17:21 Card 6.17
355 1 2022-03-03 14:27:15 Card 8.58
356 1 2022-07-28 10:18:44 Cash 13.93
357 10 2022-05-07 18:30:35 Card 6.42
358 1 2022-02-22 10:47:37 Card 17.96
359 7 2022-07-11 22:44:09 Card 22.78
360 9 2022-11-02 22:41:56 Card 21.18
361 1 2022-12-21 20:55:41 Card 35.57
362 5 2022-01-21 12:01:46 Card 6.17
363 5 2022-07-11 16:06:43 Card 13.67
364 7 2022-01-18 10:53:48 Card 28.67
365 3 2022-09-01 15:39:40 Card 9.12
366 5 2022-12-08 15:58:11 Card 37.79
367 4 2022-06-10 10:47:43 Cash 5.35
368 1 2022-11-05 19:14:59 Cash 8.03
369 10 2022-03-23 11:59:07 Cash 5.35
370 10 2022-07-22 12:13:13 Card 30.02
371 1 2022-03-07 13:36:21 Cash 25.73
372 3 2022-05-28 13:33:32 Card 6.43
373 2 2022-01-17 19:49:47 Cash 8.84
374 5 2022-12-04 19:23:53 Card 8.84
375 2 2022-09-15 21:48:47 Card 6.92
376 9 2022-01-22 20:05:12 Card 26.00
377 9 2022-10-07 20:14:30 Card 5.36
378 1 2022-10-14 16:10:55 Card 28.41
379 3 2022-08-13 18:37:33 Card 6.96
380 2 2022-05-24 22:26:48 Card 9.12
381 4 2022-06-29 12:34:29 Card 4.56
382 10 2022-05-21 12:53:59 Cash 20.90
383 1 2022-06-25 16:00:05 Card 19.84
384 7 2022-09-29 17:43:50 Card 6.42
385 1 2022-05-21 11:31:20 Cash 12.86
386 6 2022-05-20 22:29:42 Card 8.04
387 7 2022-10-04 14:34:34 Card 13.94
388 6 2022-04-12 20:29:07 Card 6.42
389 5 2022-03-15 21:13:38 Card 6.96
390 8 2022-10-01 18:09:59 Cash 7.51
391 4 2022-07-23 20:17:53 Cash 36.43
392 7 2022-09-11 15:39:28 Card 17.42
393 9 2022-05-30 16:53:19 Card 6.42
394 5 2022-04-28 20:25:24 Cash 13.93
395 6 2022-04-19 20:37:50 Card 5.35
396 7 2022-11-08 15:37:30 Cash 6.17
397 10 2022-07-03 20:00:34 Card 5.09
398 3 2022-10-24 15:34:20 Card 20.62
399 5 2022-05-31 21:36:26 Card 13.89
400 9 2022-06-02 15:10:42 Cash 30.82
401 1 2022-01-11 15:08:44 Card 9.12
402 4 2022-06-30 17:25:34 Card 6.70
403 2 2022-07-02 16:43:32 Card 10.72
404 8 2022-01-05 14:29:30 Card 6.16
405 8 2022-03-29 16:10:00 Cash 18.21
406 9 2022-11-08 17:04:01 Cash 6.70
407 9 2022-02-14 20:11:08 Card 4.56
408 5 2022-06-04 12:24:07 Card 5.63
409 10 2022-01-29 20:30:34 Card 30.54
410 6 2022-12-03 13:22:42 Card 4.56
411 9 2022-07-07 19:28:08 Card 20.65
412 8 2022-02-26 10:18:27 Cash 5.63
413 10 2022-04-07 15:41:56 Card 19.03
414 4 2022-02-28 17:55:17 Cash 12.07
415 7 2022-08-30 15:00:16 Card 16.62
416 6 2022-06-13 12:19:43 Cash 6.16
417 4 2022-01-27 21:34:59 Cash 18.50
418 2 2022-02-26 22:06:59 Card 6.16
419 5 2022-06-20 13:05:41 Cash 9.92
420 4 2023-01-01 16:57:48 Cash 6.43
421 3 2022-09-29 13:59:57 Card 20.62
422 7 2022-03-04 17:37:02 Cash 23.05
423 2 2022-03-08 10:50:46 Card 6.43
424 10 2022-12-27 11:34:45 Card 22.78
425 5 2022-11-26 18:01:59 Card 8.03
426 9 2022-01-06 10:26:09 Cash 4.56
427 5 2022-11-19 10:33:51 Card 13.67
428 4 2022-08-17 21:18:22 Card 9.12
429 6 2022-05-08 22:10:42 Card 13.40
430 6 2022-12-15 10:18:37 Cash 6.43
431 6 2022-08-22 14:18:43 Card 24.59
432 9 2022-12-15 11:03:20 Card 8.04
433 9 2022-02-15 22:20:41 Card 11.53
434 2 2022-08-27 12:50:58 Card 9.12
435 2 2022-06-14 21:36:11 Cash 6.70
436 10 2022-04-07 19:20:11 Card 24.11
437 9 2022-11-16 22:07:53 Cash 6.42
438 7 2022-02-22 18:39:12 Card 7.23
439 6 2022-02-25 10:36:55 Card 7.23
440 4 2022-01-01 20:21:21 Cash 27.87
441 1 2022-01-26 15:23:22 Cash 22.24
442 4 2022-02-07 18:41:30 Card 6.70
443 10 2022-04-08 16:34:58 Card 14.99
444 1 2022-03-31 12:27:36 Card 6.70
445 8 2022-07-17 15:25:38 Card 7.23
446 10 2022-02-24 21:01:06 Card 30.56
447 2 2022-05-15 20:37:33 Card 16.33
448 1 2022-08-01 11:41:09 Card 6.69
449 10 2022-04-15 14:28:37 Card 33.25
450 10 2022-02-26 21:25:38 Card 26.80
451 9 2022-02-03 11:26:39 Card 5.89
452 7 2022-11-27 16:24:46 Card 21.70
453 10 2022-09-24 17:13:48 Card 28.67
454 7 2022-12-28 18:27:08 Card 6.70
455 7 2022-04-12 10:50:27 Card 5.89
456 6 2022-03-17 11:36:04 Card 5.63
457 10 2022-07-17 10:57:56 Cash 22.78
458 1 2022-10-10 21:36:47 Cash 6.16
459 9 2022-11-11 20:25:51 Card 24.12
460 9 2022-06-15 21:58:49 Card 9.91
461 1 2022-08-24 13:23:20 Card 16.62
462 10 2022-04-20 13:54:04 Cash 31.87
463 6 2022-05-14 21:18:33 Card 7.23
464 5 2022-02-17 13:52:04 Card 21.13
465 9 2022-12-31 22:56:51 Cash 15.28
466 6 2022-09-03 17:36:10 Cash 21.44
467 4 2022-03-05 11:34:31 Card 6.17
468 10 2022-07-08 21:29:35 Card 7.51
469 6 2022-08-28 21:01:39 Card 28.41
470 5 2022-09-05 19:25:00 Card 19.25
471 9 2022-12-05 15:18:15 Card 5.35
472 2 2022-04-22 12:59:31 Card 8.58
473 1 2022-01-05 10:07:00 Card 13.41
474 6 2022-05-16 21:27:55 Cash 8.84
475 6 2022-09-18 22:54:54 Card 28.95
476 2 2022-09-25 12:45:20 Card 31.62
477 6 2022-07-17 18:50:36 Card 21.98
478 3 2022-10-04 15:07:02 Card 20.61
479 10 2022-09-08 16:33:21 Card 5.35
480 3 2022-06-11 19:28:54 Card 5.36
481 7 2022-02-16 18:40:46 Card 27.06
482 6 2022-02-08 17:30:44 Card 6.16
483 7 2022-12-24 11:10:49 Card 16.61
484 1 2022-11-27 12:01:36 Card 6.17
485 2 2022-04-16 21:02:06 Card 6.96
486 2 2022-08-03 11:09:20 Card 5.36
487 2 2022-04-09 12:38:47 Cash 23.84
488 4 2022-04-10 22:53:57 Card 13.13
489 2 2022-06-12 11:27:02 Card 23.33
490 10 2022-07-22 17:32:51 Card 14.47
491 8 2022-08-09 19:09:04 Cash 5.35
492 2 2022-10-17 14:23:56 Card 19.57
493 9 2022-01-03 18:48:58 Card 5.36
494 5 2022-05-18 17:45:47 Card 20.31
495 10 2022-11-26 19:38:29 Cash 7.51
496 1 2022-08-03 19:28:18 Card 6.96
497 5 2022-04-28 14:36:45 Card 7.51
498 5 2022-07-20 17:15:26 Cash 32.98
499 6 2022-09-16 17:00:52 Card 12.87
500 2 2022-06-21 14:33:46 Card 13.41
501 1 2022-12-14 17:19:46 Card 21.71
502 5 2022-06-09 18:21:50 Card 10.98
503 3 2022-02-20 17:13:05 Cash 27.60
504 9 2022-04-29 10:17:07 Cash 4.56
505 1 2022-03-25 10:17:42 Cash 11.80
506 7 2022-10-22 12:26:24 Card 5.36
507 6 2022-11-18 10:08:41 Card 7.51
508 10 2022-07-02 14:01:16 Cash 7.51
509 7 2022-11-26 15:04:12 Card 8.84
510 5 2022-02-01 17:29:06 Card 6.97
511 7 2022-12-14 12:06:52 Card 6.69
512 5 2022-09-18 21:57:52 Card 13.38
513 3 2022-06-05 12:07:09 Card 25.46
514 10 2022-06-30 20:20:37 Card 21.18
515 10 2022-03-21 18:01:17 Card 5.36
516 7 2022-05-15 14:25:33 Cash 16.09
517 1 2022-01-18 10:34:42 Card 12.05
518 5 2022-06-21 21:22:28 Cash 7.51
519 6 2022-12-06 14:58:18 Card 6.70
520 6 2022-03-13 12:36:32 Card 26.53
521 5 2022-01-16 19:12:35 Card 6.97
522 3 2022-03-10 15:28:10 Card 12.87
523 8 2022-02-01 13:01:03 Card 11.53
524 6 2022-12-18 11:29:12 Card 18.77
525 1 2022-03-22 20:35:50 Card 9.12
526 6 2022-07-30 15:47:09 Cash 6.96
527 7 2022-10-19 11:56:00 Cash 14.21
528 1 2022-04-03 16:47:48 Card 10.45
529 5 2022-10-31 12:34:50 Cash 19.03
530 3 2022-11-13 19:42:55 Cash 12.33
531 7 2022-03-19 11:09:00 Card 6.70
532 3 2022-06-21 22:17:10 Card 6.69
533 6 2022-08-09 15:11:36 Card 21.17
534 4 2022-05-11 11:03:27 Card 7.51
535 2 2022-01-26 21:36:55 Card 6.43
536 5 2022-11-12 10:10:37 Card 5.35
537 7 2022-09-30 20:45:14 Card 7.51
538 6 2022-10-04 14:14:14 Card 13.66
539 10 2022-07-11 11:15:56 Card 18.76
540 8 2022-04-15 19:05:35 Card 6.70
541 4 2022-09-07 13:13:45 Cash 5.63
542 8 2022-12-17 19:26:52 Card 10.98
543 6 2022-06-23 20:38:41 Card 10.19
544 6 2022-01-28 15:16:24 Card 6.97
545 7 2022-03-24 15:14:38 Cash 6.92
546 4 2022-09-30 19:07:51 Card 5.36
547 9 2022-04-16 17:04:56 Card 8.31
548 4 2022-06-11 19:51:31 Card 6.70
549 9 2022-06-25 22:37:27 Card 5.35
550 9 2022-01-23 13:26:59 Cash 6.69
551 1 2022-04-14 19:09:26 Card 6.70
552 7 2022-10-23 10:39:47 Cash 6.42
553 5 2022-10-18 17:49:35 Card 5.36
554 10 2022-01-30 16:19:45 Cash 6.17
555 10 2022-02-17 21:11:33 Card 24.13
556 2 2022-03-15 20:31:55 Cash 6.16
557 1 2022-08-25 19:16:45 Card 17.16
558 3 2022-12-31 22:01:59 Card 28.13
559 7 2022-08-06 19:17:51 Card 26.28
560 10 2022-06-03 18:48:39 Card 23.05
561 3 2022-01-05 11:23:33 Card 7.51
562 7 2022-08-06 11:35:57 Card 25.19
563 1 2022-02-06 20:44:06 Card 7.51
564 10 2022-06-25 11:01:47 Cash 33.48
565 5 2022-06-04 22:37:38 Card 6.17
566 7 2022-07-18 14:38:55 Cash 5.09
567 4 2022-02-21 22:51:46 Card 6.17
568 1 2022-11-25 13:05:59 Card 4.56
569 1 2022-02-14 19:25:02 Card 5.36
570 10 2022-07-19 18:56:22 Card 8.31
571 4 2022-06-05 11:56:12 Card 4.56
572 6 2022-11-14 17:40:16 Card 20.89
573 10 2022-07-20 10:59:41 Card 12.59
574 10 2022-06-20 21:20:15 Cash 24.92
575 4 2022-12-18 19:17:22 Cash 6.42
